primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Frederic Forrest,1936,2023,actor,"tt0096639,tt0106856,tt0078788,tt0071360",5.920626317866946,nm0002078,"Drama,Mystery,War, Thriller, Crime,Drama,Thriller, Drama,Musical,Romance, Comedy, Biography,Comedy,Drama, Action,Adventure, Horror,Mystery,Thriller, Drama,History, Drama,Romance, Drama,Mystery,Thriller, Action,Drama,History, Drama,Western, Horror,Sci-Fi, Biography,Drama,Western, Horror,Thriller, Crime,Drama,Horror, Crime,Drama,Mystery, Crime,Drama, Action,Crime,Drama, Drama, Action,Comedy,Crime, Biography,Drama, Comedy,Drama,Romance, Drama,Thriller, Drama,Music,Romance"
Philippe Leroy,1930,NA,actor,"tt0054407,tt0071910,tt0100263,tt0055432",5.772168674611402,nm0006573,"Thriller, Comedy,Fantasy,Romance, Crime,Drama,Thriller, Crime, Comedy, Sci-Fi,Thriller, Adventure,Comedy,Drama, Comedy,Crime, Western, Horror,Sci-Fi,Thriller, Comedy,Crime,Drama, Crime,Thriller, Crime,Drama, Action,Adventure,Drama, Drama,History,Western, Comedy,Drama,History, Action,Adventure, Drama,History, Drama,Romance, Crime,Mystery,Thriller, Comedy,Mystery, Drama,Family, Adventure,Drama, Biography,Drama,History, Comedy,Romance, Adventure,Comedy,Crime, Drama, Drama,War, Action,Crime, Comedy,Drama,Romance, Drama,Thriller"
Mathieu Amalric,1965,NA,"actor,director,writer","tt2278388,tt0830515,tt0401383,tt0408306",6.120300715794335,nm0023832,"Thriller, Comedy,Drama,War, Sci-Fi, Comedy,Drama,Sci-Fi, Comedy, Comedy,Drama,Sport, Adventure,Comedy,Drama, Adventure,Biography,Documentary, Action,Biography,Crime, Comedy,Drama, Documentary, Animation,Documentary,History, Comedy,Drama,Fantasy, Animation,Comedy,Fantasy, Action,Adventure,Comedy, Crime,Thriller, Crime,Drama,Mystery, Drama,History,Music, Documentary,Sport, Drama,Mystery, Crime,Drama,Fantasy, Adventure,Comedy, Drama,Music,Romance, Drama,Romance,Thriller, Biography, Drama,Romance, Drama,Fantasy,Horror, Drama,Family, Drama,Fantasy,Sci-Fi, Biography,Documentary, Adventure,Comedy,Crime, Biography,Drama,Music, Drama, Biography,Drama, Comedy,Musical, Action,Adventure,Mystery, Biography,Drama,Thriller, Comedy,Drama,Romance, Action,Animation,Mystery, Drama,Fantasy,Thriller"
Harry Andrews,1911,1989,"actor,soundtrack","tt0078480,tt0068909,tt0059274,tt0078346",5.866814407314498,nm0028674,"Thriller, Action,Thriller, Action,Drama,War, Adventure,Mystery,Romance, Comedy, Drama,Romance,War, Drama,Horror,Thriller, Sci-Fi,Thriller, Comedy,Crime, Comedy,Drama, Adventure,History, Action,Adventure,Comedy, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Drama,Mystery, Action,Drama,Thriller, Drama,Fantasy,Musical, Adventure,Drama,Romance, Comedy,Drama,Horror, Adventure,Drama,War, Comedy,Crime,Thriller, Drama,History, Adventure,Horror,Mystery, Action,Drama,History, Drama,Family, Biography,Drama,History, Adventure,Crime,Drama, Drama, Drama,War, Biography,Drama, Drama,History,War"
Jamshid Hashempur,1944,NA,actor,"tt0343356,tt0821752,tt6217724,tt0344426",5.140671819801469,nm0038167,"Thriller, Action,Thriller, Crime,Drama,Thriller, Action, Action,War, Crime, Comedy, Action,Adventure, Horror,Mystery,Thriller, Drama,History, Comedy,Drama, Action,Drama, Drama,Romance, Comedy,Crime,Drama, Crime,Drama,Horror, War, Crime,Drama,Mystery, Comedy,Romance, Action,Crime,Drama, Drama,History,Music, Drama, Drama,War, Drama,Horror,Mystery, Action,Drama,Thriller, Drama,Thriller"
Andreas Barkoulis,1936,2016,actor,"tt0252842,tt0056550,tt0230929,tt0231884",5.500268630830505,nm0055106,"Crime,Romance,Thriller, Crime, Comedy, Drama,Romance,War, Adventure,Crime,Thriller, Comedy,Crime, Drama,Romance, Crime,Drama,Romance, Crime,Mystery,Thriller, Adventure,Biography,History, Adventure,History, History,Romance, Adventure,Drama, Crime,Thriller, Comedy,Romance, Crime,Drama,Mystery, Action,Crime,Drama, Action,Adventure,Drama, Drama, Drama,War, Crime,Drama, Comedy,Musical, Drama,History,Romance, Comedy,Drama,Romance, Drama,Thriller, Adventure,Drama,Romance, Crime,Mystery"
Oleg Borisov,1929,1994,"actor,director","tt0100297,tt0096121,tt0104370,tt0076954",5.995429965296372,nm0096846,"History, Comedy, Drama,Sport, Drama,Fantasy, Action,Adventure, Drama,History, Drama,Romance, Drama,Western, Adventure,Biography,Drama, Comedy,Romance, Drama, Drama,War, Comedy,Musical, Comedy,Musical,Romance, Comedy,Sport, Drama,Sci-Fi, Adventure,Family, Drama,Thriller, Crime,Mystery"
Michael Brandner,1951,NA,actor,"tt0355149,tt0363163,tt2090883,tt2177771",5.957661968421147,nm0104710,"Thriller, Action, Comedy,Romance, Crime, Comedy, Drama, Comedy,Family,Romance, Drama,Fantasy, Comedy,Crime, Family,Fantasy,Romance, Comedy,Crime,Drama"
Jerry Butler,1959,2018,"actor,soundtrack","tt0085719,tt0163257,tt0134929,tt0191473",5.747524385820556,nm0124973,"Adult,Crime,Drama, Adult,Biography,Drama, Adult,Comedy,Drama, Horror, Adult,Crime,Mystery, Adult,Romance, Adult,Drama, Adult,Sci-Fi, Adult,Adventure, Adult,Drama,Music, Action,Adult,Drama, Adult,Comedy,Fantasy, Adult, Adult,Comedy,Romance, Adult,Comedy,Sci-Fi, Adult,Comedy, Adult,Drama,Fantasy"
Sabyasachi Chakrabarty,1956,NA,"actor,miscellaneous","tt9074804,tt5235020,tt0164538,tt0437407",6.6253727734227,nm0149837,"Thriller, Comedy,Fantasy,Horror, Drama,Family,Mystery, Comedy,Drama,Mystery, Action, Crime, Comedy, Drama,Family,Horror, Animation,Family, Action,Drama,Mystery, Comedy,Drama, Mystery, Crime,Thriller, Crime,Drama, Action,Adventure,Crime, Romance, Comedy,Drama,Musical, Action,Drama,Thriller, Adventure,Crime,Family, Adventure,Crime,Mystery, Drama,Musical,Romance, Romance,Thriller, Adventure,Crime,Thriller, Drama,History, Drama,Romance, Crime,Mystery,Thriller, Drama,Fantasy,Mystery, Comedy,Family,Musical, Comedy,Thriller, Adventure,Crime,Drama, Action,Crime,Drama, Action,Sci-Fi,Thriller, Comedy,Romance, Drama, Mystery,Thriller, Adventure,Thriller, Family, Action,Drama,Sport, Drama,Thriller, Adventure,Mystery,Thriller, Drama,Musical, Crime,Mystery"
Garry Chalk,1952,NA,"actor,soundtrack,music_department","tt0115108,tt0831387,tt0329101,tt0138959",6.333874804113671,nm0149942,"Thriller, Action,Thriller, Action, Comedy, Animation,Family, Animation, Action,Animation, Adventure,Animation,Sci-Fi, Adventure,Animation, Animation,Musical, Crime,Fantasy, Adventure,Animation,Comedy, Crime,Drama,Mystery, Action,Adventure,Family, Crime,Drama, Romance, Animation,Family,Sci-Fi, Action,Animation,Sci-Fi, Action,Animation,Comedy, Adventure,Animation,Family, Adventure,Animation,Drama, Drama,Romance, Action,Adventure,Animation, Comedy,Romance, Drama, Animation,Comedy,Family, Biography,Crime,Drama, Animation,Comedy, Drama,Thriller"
Ilarion Ciobanu,1931,2008,actor,"tt0125719,tt0070851,tt0068431,tt0145690",6.0855373426042565,nm0162524,"History,War, Action, Comedy, Drama,Romance,War, Action,Adventure, Drama,History, Drama,Romance, Western, War, Action,Crime,Drama, Drama, Romance, Action,Adventure,History, Action,Crime,Thriller, Action,Crime, Action,Comedy,Drama, Drama,Thriller, Comedy,Western"
Giorgio Colangeli,1949,NA,actor,"tt8126544,tt0805488,tt0140603,tt14419436",5.717933402548782,nm0170168,"Comedy, Biography,Comedy,Drama, Comedy,Music,Romance, Comedy,Drama, Comedy,Crime,Drama, Adventure,Drama, Drama,Fantasy,Sci-Fi, Crime,Drama,Sport, Crime,Drama, Crime,Drama,Mystery, Drama, Drama,War, Romance, Biography,Crime,Drama, Family, Drama,Thriller, Fantasy,Thriller"
Bryan Cranston,1956,NA,"actor,producer,writer","tt1024648,tt0212671,tt0903747,tt3203606",6.581310868180052,nm0186505,"Comedy,Drama,War, Crime,Drama,Thriller, Comedy, Biography,Comedy,Drama, Action,Sci-Fi, Adventure,Comedy,Drama, Comedy,Drama, Documentary, Comedy,Crime,Drama, Adventure,Animation,Comedy, Action,Crime,Mystery, Action,Animation,Drama, Adventure,Animation,Drama, Drama,Romance, Action,Drama, Action,Adventure,Animation, Horror,Sci-Fi, Animation,Family,Fantasy, Biography,Drama,History, Action,Crime,Drama, Action,Adventure,Sci-Fi, Drama, Biography,Drama, Biography,Crime,Drama, Animation,Comedy, Drama,Sci-Fi, Action,Crime, Biography,Drama,Thriller, Comedy,Family"
Gheorghe Dinica,1934,2009,actor,"tt0200630,tt0107792,tt0073572,tt0068578",6.2514842477962125,nm0227708,"Action,Thriller, Action, Adventure, Comedy, Drama,Sport, Action,Comedy, Biography,Comedy,Drama, Action,Adventure, Action,History,Romance, Drama,History, Drama,Romance, Action,Drama, Mystery, Comedy,Drama, Adventure,History, Biography,Drama,History, Action,Crime,Drama, Drama, Drama,War, Romance, Action,Crime,Thriller"
Brian Drummond,1969,NA,"actor,soundtrack","tt0377191,tt0877057,tt0374407,tt0214341",6.673427071980166,nm0238546,"Animation,Crime,Drama, Action,Animation,Drama, Animation,Family, Action,Animation,Fantasy, Animation, Action,Animation, Adventure,Animation,Sci-Fi, Action,Animation,Crime, Action,Adventure,Animation, Animation,Comedy,Sport, Animation,Comedy,Fantasy, Adventure,Animation,Comedy, Animation,Family,Musical, Animation,Comedy,Family, Action,Animation,Sci-Fi, Animation,Family,Sci-Fi, Animation,Comedy, Family, Action,Animation,Comedy, Animation,Comedy,Drama, Adventure,Animation,Family"
Pascal Elbé,1967,NA,"actor,writer,director","tt0354855,tt1391143,tt4531006,tt14371818",5.2381432626374185,nm0253018,"Thriller, Crime,Drama,Thriller, Comedy, Drama,History, Comedy,Drama, Crime,Thriller, Comedy,Romance, Action,Crime,Drama, Crime,Drama,Mystery, Crime,Drama, Drama, Action,Crime,Thriller, Comedy,Drama,Romance, Comedy,Crime,Romance, Drama,Thriller"
Aldo Fabrizi,1905,1990,"actor,writer,director","tt0043606,tt0038890,tt0075793,tt0039966",5.710611701904633,nm0264762,"Fantasy, Comedy,Romance, Comedy, Drama, Comedy,Drama,Music, Biography,Comedy,Drama, Comedy,Musical, Comedy,Documentary, Crime,Drama,Film-Noir, Comedy,Drama, Comedy,Drama,Romance"
Horst Frank,1929,1999,actor,"tt0065761,tt0050478,tt0081947,tt0074108",6.617512686258131,nm0290955,"Thriller, Action,Drama,War, Action, Crime, Comedy, Action,Drama,Mystery, Comedy,Crime, Mystery, Western, Comedy,Crime,Drama, Crime,Thriller, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Romance, Drama,Mystery, Comedy,Western, Adventure,Drama,Mystery, Adventure, Horror,Mystery,Thriller, Crime,Drama,War, Crime,Drama,Romance, Drama,Western, Action,Drama,Western, Horror,Sci-Fi, Adventure,Drama, Action,Crime,Drama, Action,Western, Drama, Drama,War, Action,Crime, Comedy,Drama,Romance, Family, Adventure,Crime, Sci-Fi"
Eiji Funakoshi,1923,2007,"actor,soundtrack","tt0053121,tt0140384,tt0059080,tt0795948",5.958182330697747,nm0298576,"Comedy, Action,Horror,Sci-Fi, Horror, Drama,Romance,War, Drama,Horror, Drama,History, Comedy,Drama, Drama,Romance, Comedy,Mystery, Drama,Family, Crime,Drama,Mystery, Crime,Drama, Drama, Drama,War, Action,Crime"
Michel Galabru,1922,2016,"actor,writer,miscellaneous","tt0077288,tt1064932,tt0133385,tt0090095",5.712179667560418,nm0301556,"Comedy,Crime,Mystery, Thriller, Comedy,Drama,Horror, Comedy,Music,War, Crime,Drama,History, Comedy, Adventure,Comedy,Family, Drama,Romance,War, Comedy,Crime,Thriller, Comedy,Music, Crime,Sci-Fi,Thriller, Comedy,Crime, Comedy,Drama, Crime,Mystery,Thriller, Comedy,Crime,Sci-Fi, Adventure,Comedy,Fantasy, Biography,Drama,History, Crime,Drama,Mystery, Comedy,Romance, Crime,Drama, Drama, Action,Comedy,Crime, Romance, Drama,History,Romance, Comedy,Crime,Romance, Comedy,Family, Crime,Mystery"
Giannis Gionakis,1922,2002,actor,"tt0180678,tt0210145,tt0236561,tt0135484",5.020237171366079,nm0320266,"Comedy,Romance, Adventure,Drama,War, Comedy, Drama, Comedy,Musical,Romance, Drama,Romance"
Olivier Gourmet,1963,NA,actor,"tt0291172,tt0411272,tt1781843,tt1827512",5.737500394352452,nm0332709,"Thriller, Action,Thriller, Crime,Drama,Thriller, Crime,Drama,History, Comedy, Biography,Comedy,Drama, Comedy,Drama,Sport, Biography,Drama,Romance, Comedy,Crime, Comedy,Drama, Crime,Drama, Action,Adventure,Crime, Crime,Drama,Mystery, Drama,Mystery, Action,Crime,Thriller, Crime,Drama,Fantasy, Comedy,Drama,History, Drama,History, Drama,Romance, Crime,Drama,Romance, Drama,Fantasy,Horror, Biography,Drama,History, Adventure,Drama, Action,Crime,Drama, Biography,Documentary, Drama, Drama,War, Biography,Drama, Comedy,Drama,Romance"
Bipin Gupta,NA,NA,"actor,producer","tt0213447,tt0243447,tt0158027,tt0052217",6.070030537708016,nm0348467,"History, Action, Action,Family, Drama,Musical,Romance, Comedy, Drama,Romance, Comedy,Mystery, Fantasy,Musical, Drama,Family, Comedy,Drama,Family, Fantasy,Romance, Crime,Drama, Action,Adventure,Drama, Drama, Romance, Biography,Drama, Mystery,Romance,Thriller, Drama,Family,Musical, Comedy,Drama,Musical, Action,Comedy,Drama, Drama,Fantasy,Musical, Musical"
Serdar Gökhan,1943,NA,actor,"tt0392229,tt8472664,tt4320258,tt1718844",5.312853941297111,nm0351366,"Action, Adventure, Drama,Fantasy,Romance, Comedy, Adventure,History,War, Biography, Drama,Romance, Adventure,Biography,History, Adventure,History, Adventure,Crime,Drama, Action,Adventure,Crime, Crime,Drama, Drama, Action,Adventure,History, Drama,History,Romance, Drama,History,War, Adventure,Drama,Romance"
Salih Güney,1943,NA,actor,"tt7147780,tt6551370,tt3922316,tt2118730",5.395138353587015,nm0351565,"Crime,Drama,Thriller, Crime, Comedy, Adventure,Comedy,Western, Adventure,Drama,History, Drama,Romance, Western, Adventure,Drama, Fantasy, Crime,Drama, Action,Romance, Drama, Romance, Adventure,Fantasy, Adventure,Family,Fantasy, Comedy,Musical,Romance, Action,Drama,Thriller, Adult, Drama,Thriller"
Kari Hietalahti,1964,NA,"actor,writer,production_designer","tt2428924,tt29515862,tt7555400,tt12366990",6.085391489408536,nm0383213,"Game-Show, Animation,Comedy,Crime, Crime,Drama,Thriller, Comedy, Action,Comedy, Comedy,Documentary, Music, Comedy,Drama, Comedy,Crime,Drama, Family,Fantasy,Music, Crime,Drama, Drama, Biography,Crime,Drama, Comedy,Talk-Show, Family, Comedy,Western"
Chun-Hsiung Ko,1945,2015,"actor,director,producer","tt1450639,tt1483384,tt1470842,tt0105845",5.665516378032158,nm0398801,"Thriller, Drama,Mystery,War, Action,Thriller, Comedy, Horror, Drama,Horror, Comedy,Crime, Drama,Romance, Action,Drama, Drama,Family, Adventure,Drama, War, Action,Adventure,Crime, Action,Crime,Drama, Drama, Action,Comedy,Crime, Drama,War, Drama,Thriller,War, Romance, Mystery,Romance,Thriller, Action,Crime, Adventure,Comedy, Drama,History,War, Comedy,Drama,History"
John Ireland,1914,1992,"actor,director,producer","tt0054331,tt0041113,tt0039748,tt0040724",5.718828935905494,nm0409869,"Romance,Western, Comedy,Crime,Horror, Horror, Horror,Mystery, Adventure,Drama,Thriller, Crime,Drama,Film-Noir, Crime,Horror,Thriller, Documentary,War, Mystery, Western, Comedy,Drama, Drama,Mystery,Thriller, Horror,Thriller, Crime,Thriller, Crime,Drama, Adventure,Sci-Fi,Thriller, Drama,Film-Noir,Thriller, Romance, Action,Drama,Romance, Adventure,Family, Comedy,History, Action,Comedy,Thriller, Comedy,Western, History, Adventure, Adventure,Drama,War, Drama,Sport, Crime,Mystery,Thriller, Action,Drama, Drama,Romance, Drama,Western, Film-Noir,Western, Adventure,Drama, Action,Adventure,Romance, Adventure,Crime,Drama, Action,Crime,Drama, Action,Sci-Fi,Thriller, Comedy,Romance, Drama, Drama,War, Action,Adventure,Thriller, Biography,Drama, Drama,Thriller"
Dean Jagger,1903,1991,"actor,soundtrack","tt0047673,tt0077594,tt0067927,tt0041996",5.805607421403184,nm0415591,"Thriller, Crime,Drama,Thriller, Drama,Romance,Western, Comedy,Music,Romance, Crime,Drama,Film-Noir, Comedy,Drama, Western, Horror,Mystery,Sci-Fi, Drama,Romance, Drama,Western, Horror,Sci-Fi, Horror,Sci-Fi,Thriller, Crime,Drama,Horror, Crime,Drama, Action,Crime,Drama, Biography,Drama,War, Crime,Drama,Mystery, Drama, Drama,War, Action,Drama,Romance, Comedy,Fantasy, Drama,Family,Western, Action,Crime,Thriller, Drama,Thriller"
Robert Joy,1951,NA,"actor,writer,composer","tt0454841,tt0426592,tt0418819,tt0758730",5.64786461950652,nm0431451,"Comedy,Fantasy,Romance, History,War, Drama,Sci-Fi,Thriller, Crime,Drama,History, Comedy, Horror, Comedy,Drama, Western, Horror,Thriller, Drama,History,Thriller, Crime,Drama, Adventure,Comedy,Crime, Crime,Drama,Mystery, Action,Crime,Drama, Drama, Biography,Drama, Action,Drama,Thriller, Comedy,Crime,Fantasy, Drama,Thriller, Drama,History,War"
Morio Kazama,1949,NA,"actor,soundtrack","tt2013293,tt0082601,tt0081503,tt0133287",6.077812323676833,nm0443559,"Action,Animation,Drama, Crime, Comedy, Drama,Fantasy, Drama,Romance, Mystery, Comedy,Drama, Comedy,Mystery, Comedy,Crime,Drama, Adult,Drama, Biography,Drama,History, Action,Adventure,Comedy, Crime,Drama, Comedy,Romance, Drama, Biography,Drama, Animation,Drama,History, Action,Adventure,Mystery, Comedy,Drama,Musical, Comedy,Drama,Romance, Adventure,Animation,Family"
Saif Ali Khan,1970,NA,"actor,producer,soundtrack","tt0488414,tt0378072,tt0347304,tt0292490",6.096534983480753,nm0451307,"Game-Show, Action,Thriller, Crime,Drama,Thriller, Horror, Action,Comedy, Action,Drama,Mystery, Comedy,Drama, Action,Adventure,Comedy, Action,Comedy,Romance, Comedy,Drama,Family, Adventure,Animation,Comedy, Action,Adventure,Drama, Romance, Action,Drama,Romance, Comedy,Drama,Musical, Action,Drama,Thriller, Action,Crime,Thriller, Comedy,Crime,Romance, Action,Comedy,Drama, Comedy,Horror, Drama,Musical,Romance, Drama,Romance, Action,Drama,History, Comedy,Thriller, Action,Crime,Drama, Comedy,Romance, Drama, Action,Comedy,Crime, Action,Adventure,Thriller, Action,Biography,Drama, Comedy,Drama,Romance, Drama,Thriller, Drama,Musical, Drama,History,War"
Kiran Kumar,1953,NA,actor,"tt0359168,tt1225875,tt0104607,tt1620884",5.717557697082916,nm0474820,"Crime,Romance,Thriller, Thriller, Action,Thriller, Action, Drama,Musical,Romance, Crime, Comedy, Horror, Horror,Mystery, Drama,Romance,Thriller, Action,Drama,Mystery, Drama,Romance, Action,Drama, Fantasy, Adventure,Romance, Action,Crime,Drama, Comedy,Romance, Action,Romance, Action,Adventure,Sci-Fi, Drama, Crime,Drama,Mystery, Romance, Mystery,Thriller, Action,Drama,Romance, Action,Drama,Thriller, Action,Comedy,Drama, Drama,Thriller"
Ferenc Kállai,1925,2010,"actor,soundtrack","tt1258730,tt0065067,tt0088371,tt0074755",6.198219597028041,nm0477570,"Adventure,Comedy,Romance, Comedy,Drama,War, Crime,Drama,Thriller, Adventure, Crime, Comedy, Drama,History, Comedy,Crime, Comedy,Drama, Adventure,History, Animation,Comedy,Fantasy, Comedy,Romance, Drama, Action,Comedy,Crime, Biography,Drama, Family, Adventure,Comedy,Documentary"
Danny Lee,1952,NA,"actor,producer,miscellaneous","tt0087352,tt0093435,tt0097202,tt0103743",5.45253171735201,nm0497097,"Action,Thriller, Action, Fantasy,Sci-Fi, Crime, Comedy, Comedy,Crime,Horror, Action,Sci-Fi, Comedy,Crime, Action,Drama,Fantasy, Crime,Thriller, Crime,Drama, Action,Adventure,Drama, Crime,Horror, Action,Crime,Thriller, Action,Comedy,Drama, Action,Crime,Horror, Action,Fantasy, Adventure, Comedy,Crime,Thriller, Action,Adventure, Action,Drama, Action,Adventure,Horror, Adventure,Drama, Action,Crime,Drama, Comedy,Romance, Drama, Action,Comedy,Crime, Biography,Drama, Action,Crime, Adventure,Crime"
Fei Lung,1943,NA,"actor,stunts,assistant_director","tt2531076,tt0067009,tt0200120,tt0077246",5.290174517648129,nm0526694,"Action,Drama,Fantasy, Action,Adventure,Comedy, Action, Action,Crime,Drama, Action,Adventure,Crime, Action,Adventure,Drama, Action,Comedy, Action,Adventure, Action,Drama,Thriller, Action,Crime, Action,Drama, Action,Comedy,Drama, Action,Drama,History"
Burgess Meredith,1907,1997,"actor,soundtrack,writer","tt0075148,tt0082186,tt0079817,tt0084602",6.3725421881923845,nm0580565,"Drama,Mystery,Romance, Crime,Drama,Thriller, Comedy, Drama,Horror, Comedy,Mystery,Thriller, Crime,Sci-Fi,Thriller, Comedy,Crime, Comedy,Drama, Western, Documentary, Animation,Fantasy, Documentary,History,War, Drama,History,Music, Fantasy,Horror, Comedy,Musical,Romance, Adventure,Drama,Mystery, Comedy,Family,Fantasy, Adventure, Drama,Fantasy, Horror,Mystery,Thriller, Biography,Documentary,History, Documentary,History, Action,Drama, Adventure,Family,Mystery, Drama,Fantasy,Horror, Animation,Family,Fantasy, Adventure,Drama, Biography,Drama,History, Biography,Documentary, Action,Adventure,Sci-Fi, Drama, Adventure,Family,Fantasy, Comedy,Drama,Romance, Comedy,Family, Adventure,Drama,Family, Drama,Thriller, Sci-Fi"
Hisaya Morishige,1913,2009,"actor,soundtrack,producer","tt0327989,tt0229577,tt0259736,tt0322937",6.1900079101358685,nm0605662,"Comedy,Drama,Family, War, Comedy, Drama, Drama,War, Action,Comedy, Action,Adventure,Drama, Drama,History, Comedy,Drama, Action,Drama, Animation,Family,Fantasy, Drama,History,War"
Andrey Myagkov,1938,2021,actor,"tt0073179,tt0076727,tt0104962,tt0308903",5.9598213785891545,nm0616556,"Crime, Comedy, Comedy,Drama, Drama,Romance, Biography,Drama,History, Comedy,Romance, Drama, Action,Comedy,Crime, Biography,Drama,Sport, Biography,Drama, Mystery,Thriller, Comedy,Fantasy, Comedy,Drama,Romance, Comedy,Family, Drama,Thriller, Adventure,Crime,Mystery, Crime,Mystery"
Ryôtarô Okiayu,1969,NA,"actor,soundtrack","tt0274654,tt0112940,tt0249008,tt0247514",6.2443485415007824,nm0645636,"Animation,Horror, Animation,Drama,Fantasy, Action,Animation,Fantasy, Animation, Animation,Sport, Animation,Comedy,Romance, Animation,Drama,Sport, Animation,Mystery, Action,Adventure,Animation, Animation,Musical, Animation,Horror,Short, Animation,Comedy,Fantasy, Animation,Comedy,Sport, Adventure,Animation,Comedy, Animation,Fantasy,Sci-Fi, Animation,Family,Sci-Fi, Animation,Comedy, Action,Animation,Sport, Animation,Comedy,Sci-Fi, Animation,Comedy,Drama, Action,Animation,Comedy, Adventure,Animation,Fantasy"
Arve Opsahl,1921,2007,"actor,miscellaneous","tt0132377,tt0063618,tt0079661,tt0129273",5.343349586470401,nm0649261,"Comedy,Crime,Family, Adventure,Comedy,Family, Comedy, Comedy,Music, Comedy,Musical, Comedy,Musical,Mystery, Comedy,Crime, Action,Crime, Comedy,Family, Musical, Comedy,Crime,Mystery"
Adrian Pasdar,1965,NA,"actor,director,soundtrack","tt0092099,tt10974332,tt0106519,tt0093605",5.698207772544156,nm0664499,"Horror,War, Drama,Sport, Drama,Romance,War, Horror, Drama,Horror,Thriller, Drama,Romance, Action,Adventure,Animation, Drama,Western, Drama,Fantasy,Sci-Fi, Comedy,Drama,Family, Action,Crime,Drama, Action,Sci-Fi,Thriller, Crime,Drama, Adventure,Comedy,Crime, Drama, Drama,Mystery, Action,Animation,Sci-Fi, Comedy,Drama,Romance, Family, Drama,Thriller"
Peng Tien,1945,NA,"actor,director,writer","tt0199848,tt1534396,tt0202002,tt0165222",5.470587237405944,nm0671831,"Action,Drama,War, Action, Action,Fantasy, Adventure, Action,Thriller,War, Action,Adventure, Action,Drama, Adventure,Drama, Adventure,Romance, Action,Crime,Drama, Action,Romance, Action,Adventure,Drama, Action,Adventure,Fantasy, Adventure,Fantasy, Adventure,Mystery, Action,Adventure,War"
Sean Pertwee,1964,NA,"actor,miscellaneous,director","tt0280609,tt0119081,tt0380389,tt0238380",6.224689310953437,nm0675730,"Thriller, Action, Biography,Crime,Documentary, Comedy, Action,Animation,Fantasy, Comedy,Drama,Sport, Drama,Horror,Thriller, Documentary,Drama, Comedy,Drama, Documentary,History, Documentary, Adventure,Fantasy,Horror, Horror,Thriller, Documentary,Family, Action,Horror, Crime,Drama,Mystery, Action,Crime,Drama, Drama, Action,Horror,Thriller, Action,Adventure,Mystery, Comedy,Drama,Romance, Reality-TV, Adventure,Drama,Horror"
Jason Ritter,1980,NA,"actor,soundtrack,producer","tt0329101,tt4015500,tt0361696,tt1198156",6.032045643274281,nm0728762,"Crime,Drama,Thriller, Biography,Drama,Mystery, Comedy, Animation, Drama,Mystery,Sci-Fi, Comedy,Music,Romance, Comedy,Drama, Drama,Romance, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Comedy,Drama,Thriller, Adventure,Animation,Comedy, Comedy,Romance, Crime,Drama, Drama,Music, Crime,Drama,Mystery, Drama, Fantasy,Horror,Sci-Fi, Animation,Comedy, Comedy,History, Drama,Sci-Fi, Comedy,Drama,Romance"
Jorge Rivero,1938,NA,"actor,producer","tt0074776,tt0085356,tt0208334,tt0310610",5.717514833576032,nm0729473,"Action, Adventure,Drama,Western, Crime,Drama,Thriller, Comedy, Horror,Mystery, Drama,Horror, Adventure,Comedy,Drama, Comedy,Drama, Action,Drama,Fantasy, Action,Adventure,Comedy, Comedy,Drama,Family, Action,Adventure,Crime, Crime,Drama,Mystery, Action,Adventure,Drama, Comedy,Drama,Musical, Drama,War,Western, Adventure,Drama,Romance, Crime,Horror,Mystery, Adventure,Drama,Fantasy, Adventure, Drama,Fantasy, Adventure,Horror,Mystery, Crime,Drama,Romance, Action,Drama, Drama,Western, Action,Drama,Western, Adventure,Drama, Adventure,Crime,Drama, Action,Adventure,Western, Action,Crime,Drama, Comedy,Romance, Drama, Action,Adventure,Fantasy, Comedy,Drama,Romance, Drama,Family,History, Action,Drama,Sport, Drama,Thriller"
Maurice Ronet,1927,1983,"actor,writer,director","tt0054189,tt0051378,tt0057058,tt0064816",5.858456110545294,nm0740067,"Thriller, Crime,Drama,Thriller, Crime, Comedy, Horror, Drama,Romance,Thriller, Crime,Drama,Romance, Drama,Romance, Crime,Thriller, War, Crime,Drama, Action,Crime,Drama, Biography,Drama,Music, Drama, Drama,War, Mystery,Thriller, Comedy,Drama,Romance, Drama,Thriller, Adventure,Mystery,Thriller"
Esko Salminen,1940,NA,"actor,soundtrack,writer","tt0078186,tt0159601,tt0229924,tt0105651",5.627901481356732,nm0758722,"Crime,Drama,Thriller, Comedy, Action,Comedy, Comedy,Music, Drama,Romance,Thriller, Music, Biography,Drama,Romance, Documentary,History, Comedy,Drama, Crime,Drama,Romance, Drama, Drama,War, Music,Musical, Adventure,Family,Fantasy, Comedy,Drama,Romance, Drama,Thriller, Comedy,Western, Adventure,Drama,Fantasy"
