primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Revathi,1966,NA,"actress,director","tt2372678,tt0091559,tt15557314,tt0105575",6.57691804092341,nm0720763,"Action,Thriller, Crime,Drama,Thriller, Action, Comedy, Action,Comedy, Horror, Animation, Comedy,Drama, Comedy,Drama,Family, Crime,Drama, Romance, Drama,Horror,Mystery, Action,Drama,Romance, Action,Drama,Thriller, Drama,Romance, Action,Drama, Crime,Drama,Romance, Crime,Mystery,Thriller, Drama,Family, Comedy,Drama,Thriller, Comedy,Thriller, Action,Crime,Drama, Drama, Action,Adventure,Thriller, Action,Biography,Drama, Drama,Family,Musical, Comedy,Drama,Romance, Drama,Musical"
Jean Seberg,1938,1979,"actress,miscellaneous,soundtrack","tt0058294,tt0053472,tt0064782,tt0065377",5.583497140333398,nm0781029,"Thriller, Crime,Drama,Thriller, Adventure, Comedy, Drama,Romance, Drama,Mystery,Thriller, Drama,Western, Biography,Drama,History, Crime,Drama, Action,Crime,Drama, Adventure,Comedy,Crime, Drama, Drama,War, Drama,Horror,Mystery, Action,Drama,Thriller, Comedy,Drama,Musical, Comedy,Drama,Romance, Comedy,Crime,Romance, Drama,Thriller"
Aitana Sánchez-Gijón,1968,NA,"actress,soundtrack","tt0114887,tt0361862,tt0112546,tt12618926",5.754626286656357,nm0845209,"Thriller, Adventure, Comedy, Drama,Horror,Thriller, Drama,Horror, Drama,History, Drama,Romance, Comedy,Drama, Documentary, Horror,Romance, Fantasy, Crime,Drama, Comedy,Romance, Crime,Drama,Mystery, Drama, Comedy,Drama,Musical, Comedy,Family, Drama,Thriller, Drama,Music,Romance"
Ingrid Thulin,1926,2004,"actress,director,writer","tt0050986,tt0057358,tt0069467,tt0057611",5.945474353503684,nm0862026,"Crime,Drama,Thriller, Crime,Drama,Mystery, Crime, Comedy, Drama, Drama,War, Horror,Mystery, Drama,Fantasy, Drama,Romance, Comedy,Drama"
Mari Törőcsik,1935,2021,"actress,soundtrack","tt0067208,tt0078373,tt0067814,tt0052983",6.025634185293074,nm0879556,"Thriller, History, Adventure, Comedy, Animation,Documentary,Drama, Drama,History, Comedy,Drama, Drama,Romance, Comedy,Drama,Thriller, Crime,Drama, Comedy,Romance, Drama, Action,Comedy,Crime, Biography,Drama, Adventure,Family,Fantasy, Drama,History,Romance, Comedy,Drama,Romance, Family"
Joey Wang,1967,NA,"actress,animation_department","tt0106559,tt0102932,tt0093978,tt0097244",5.479833618557334,nm0939153,"Comedy,Fantasy,Horror, Action,Thriller, Action,Comedy,Fantasy, Action, Crime, Comedy, Horror, Comedy,Crime, Horror,Thriller, Action,Adventure,Comedy, Fantasy,Romance, Crime,Drama, Action,Romance, Action,Adventure,Drama, Action,Crime,Thriller, Drama,Music,Romance, Drama,Fantasy, Horror,Mystery,Thriller, Action,Fantasy,Horror, Drama,Romance, Adventure,Comedy,Fantasy, Comedy,Romance, Action,Crime,Drama, Action,Adventure,Sci-Fi, Drama, Action,Comedy,Crime, Mystery,Thriller, Action,Adventure,Fantasy, Action,Crime,Romance, Action,Crime, Comedy,Drama,Romance, Comedy,Family"
Autumn Reeser,1980,NA,"actress,producer,soundtrack","tt0362359,tt16287754,tt0387199,tt3263904",5.678005995144874,nm1032208,"Comedy,Fantasy,Romance, Crime,Thriller,Western, Comedy, Action,Horror,Sci-Fi, Action,Drama,Mystery, Comedy,Horror,Romance, Comedy,Drama, Action,Family,Romance, Drama,Romance, Horror,Thriller, Comedy,Drama,Family, Comedy,Romance, Action,Adventure,Crime, Drama, Comedy,Drama,Music, Romance, Comedy,Family,Romance, Action,Crime,Mystery, Comedy,Family, Action,Comedy,Drama"
Bingbing Fan,1981,NA,"actress,music_department,producer","tt4409784,tt5918090,tt1877832,tt8356942",5.666687618128358,nm1549063,"Adventure,Comedy,Romance, Thriller, Action,Thriller, Action,Drama,War, Comedy, Action,Comedy, Drama,Horror,Thriller, Action,Sci-Fi, Adventure,Comedy,Drama, Comedy,Drama, Action,Adventure,Comedy, Crime,Drama,Mystery, Romance, Drama,Mystery, Action,Drama,Romance, Action,Fantasy,History, Drama,History,Romance, Action,Drama,Thriller, Action,Comedy,Drama, Action,Fantasy, Drama,History, Drama,Romance, Action,Adventure,Animation, Action,Drama,History, Biography,Drama,History, Fantasy, Comedy,Romance, Drama, Drama,War, Comedy,Drama,Romance"
Ami Koshimizu,1986,NA,"actress,soundtrack,music_department","tt6155214,tt0994314,tt3124992,tt3003738",6.228354334754316,nm1840556,"Game-Show, Animation,Drama,Fantasy, Action,Animation,Fantasy, Animation, Animation,Sport, Animation,Comedy,Romance, Animation,Drama,Family, Animation,Fantasy,Horror, Action,Animation,Romance, Animation,Comedy,Fantasy, Action,Adventure,Comedy, Adventure,Animation,Comedy, Action,Animation,Sci-Fi, Animation,Drama,Music, Action,Animation,Comedy, Animation,Sci-Fi, Action,Animation,Drama, Action,Horror,Sci-Fi, Animation,Music, Adventure,Animation,Drama, Action,Adventure,Animation, Animation,Drama,Romance, Animation,Fantasy,Sci-Fi, Animation,Drama, Animation,Comedy, Action,Animation,Mystery, Animation,Comedy,Drama, Adventure,Animation,Fantasy"
Shamna Kasim,1989,NA,actress,"tt10152736,tt11773378,tt3402542,tt7943040",5.62043377674688,nm4486082,"Thriller, Action, Crime, Comedy, Action,Comedy, Horror, Comedy,Crime,Thriller, Comedy,Drama, Action,Drama, Comedy,Mystery, Drama,Romance, Horror,Thriller, Crime,Thriller, Comedy,Romance, Action,Romance, Drama, Romance, Biography,Drama, Action,Drama,Romance, Action,Crime, Comedy,Horror, Drama,Fantasy,Thriller"
Diane Lane,1965,NA,"actress,soundtrack","tt0328589,tt0250797,tt2096673,tt0086066",5.615805163718239,nm0000178,"Adventure,Comedy,Romance, Thriller, Crime,Drama,Thriller, Comedy, Comedy,Drama,Sport, Western, Drama,Mystery,Thriller, Comedy,Drama,Fantasy, Comedy,Drama,Family, Crime,Drama,Mystery, Action,Adventure,Drama, Drama,Thriller,War, Drama,Mystery, Biography,Drama,Family, Drama,Fantasy,Romance, Drama,Romance,Thriller, Biography,Documentary,History, Drama,Romance, Crime,Mystery,Thriller, Crime,Drama,Romance, Biography,Drama,History, Action,Crime,Drama, Comedy,Romance, Action,Adventure,Sci-Fi, Drama, Comedy,Drama,Music, Biography,Drama, Action,Biography,Drama, Biography,Crime,Drama, Crime,Drama,Music, Comedy,Drama,Romance, Drama,Thriller"
Penelope Ann Miller,1964,NA,"actress,soundtrack","tt0099938,tt0099615,tt1655442,tt0106519",5.454190772707529,nm0000542,"Adventure,Comedy,Romance, Action,Thriller, Crime,Drama,Thriller, Comedy, Comedy,Crime, Comedy,Drama, Horror,Mystery,Sci-Fi, Drama,Mystery,Thriller, Action,Adventure,Comedy, Crime,Thriller, Crime,Drama, Action,Adventure,Crime, Action,Adventure,Drama, Drama,Horror,Mystery, Action,Drama,Thriller, Drama,Romance, Comedy,Mystery, Crime,Fantasy,Mystery, Biography,Drama,History, Fantasy, Comedy,Romance, Action,Crime,Drama, Drama, Action,Comedy,Crime, Biography,Drama,Sport, Biography,Drama, Comedy,Drama,Romance, Adventure,Drama,Family, Drama,Thriller"
Kumiko Asô,1978,NA,"actress,soundtrack","tt0368855,tt0155796,tt0286751,tt0997193",5.681122072233037,nm0039591,"Animation,Drama,Fantasy, Comedy, Action,Sci-Fi, Action,History,Romance, Horror,Mystery,Thriller, Comedy,Crime, Comedy,Drama, Drama,Romance, Horror,Mystery,Sci-Fi, Action,Adventure,Comedy, Crime,Thriller, Comedy,Romance, Crime,Drama,Mystery, Action,Crime,Drama, Drama,Music, Drama, Drama,War, Action,Adventure,Fantasy, Comedy,Drama,Musical, Comedy,Drama,Romance, Drama,Horror,Romance, Adventure,Animation,Family, Comedy,Drama,History"
Saroja Devi B.,1938,NA,actress,"tt1830895,tt0259452,tt0265799,tt0057884",6.610074979516819,nm0044600,"Action, Drama,Fantasy,History, Comedy, Action,Comedy, Comedy,Drama, Action,Drama,Family, Action,Adventure,Comedy, Comedy,Drama,Family, Action,Adventure,Drama, Romance, Comedy,Drama,Musical, Drama,Fantasy,Musical, Action,Comedy,Drama, Romance,Thriller, Drama,Romance,Thriller, Drama,Fantasy, Drama,Romance, Action,Drama, Action,Drama,History, Drama,Family, Biography,Drama,History, Fantasy, Comedy,Romance, Action,Crime,Drama, Drama, Drama,War, Comedy,Drama,Romance, Drama,Thriller"
Pascale Bussières,1968,NA,"actress,writer,soundtrack","tt0114916,tt0396112,tt0148103,tt0292720",6.04011448614826,nm0124481,"Thriller, Comedy,Drama,Mystery, Crime,Drama,Thriller, Comedy, Biography,Drama,Musical, Sci-Fi,Thriller, Biography, Drama,Romance, Comedy,Drama, Drama,Mystery,Thriller, Fantasy,Mystery,Romance, Adventure,Drama, Comedy,Romance, Drama, Drama,Sci-Fi, Comedy,Drama,Romance, Family, Drama,Thriller"
Sharla Cheung,1967,NA,"actress,miscellaneous,assistant_director","tt0100963,tt0097244,tt0103045,tt0104770",5.434893209787252,nm0156522,"Action,Comedy,Fantasy, Action,Thriller, Action, Action,Fantasy, Comedy,Crime,Horror, Comedy, Action,Comedy, Action,Crime,Fantasy, Drama,Romance, Action,Drama, Comedy,Drama,Fantasy, Action,Comedy,History, Action,History, Action,Adventure,Comedy, Action,Crime,Drama, Crime,Drama, Comedy,Romance, Action,Adventure,Drama, Drama, Action,Comedy,Crime, Crime,Drama,Mystery, Comedy,Fantasy, Action,Fantasy,History, Action,Crime,Thriller, Comedy,Drama,Romance, Action,Comedy,Drama, Comedy,Crime,Mystery"
Brigitte Lahaie,1955,NA,"actress,director,writer","tt0091025,tt0081250,tt1344080,tt12512886",4.94619567598466,nm0221321,"Adult,Comedy,Drama, Comedy, Horror, Drama,Horror,Thriller, Action,Adventure, Comedy,Drama, Comedy,War, Adult,Drama, Horror,Thriller, Adult,Adventure, Crime,Drama, Action,Crime,Drama, Drama, Drama,Horror,Mystery, Adventure,Thriller, Comedy,Fantasy, Adult,Drama,War, Crime,Horror, Adult, Adult,Drama,Romance, Adventure,Crime, Adult,Comedy"
Brigitte Fossey,1946,NA,"actress,miscellaneous","tt0079770,tt0064389,tt0082100,tt0043686",5.794265414114865,nm0287637,"Thriller, Comedy,Drama,War, Adventure, Crime, Comedy, Drama,History, Biography,Drama,Romance, Comedy,Drama, Drama,Romance, Drama,Mystery,Thriller, Crime,Drama,Romance, Comedy,Drama,Family, Crime,Drama, Action,Crime,Drama, Drama, Drama,War, Action,Horror,Thriller, Comedy,Drama,Romance, Drama,Thriller, Crime,Mystery"
Misato Fukuen,NA,NA,"actress,music_department,soundtrack","tt3124992,tt1655609,tt3103432,tt2282983",6.070651417659074,nm0297994,"Action, Animation,Comedy,Mystery, Action,Animation,Fantasy, Animation, Animation,Drama,Sci-Fi, Adventure,Animation,Mystery, Action,Animation,Crime, Action,Adventure,Animation, Animation,Fantasy,Horror, Animation,Comedy,Fantasy, Action,Adventure,Comedy, Adventure,Animation,Comedy, Animation,Comedy, Animation,Comedy,Sci-Fi, Adventure,Animation,Horror, Animation,Comedy,Drama, Action,Animation,Comedy"
Geetha,1962,NA,actress,"tt0101649,tt1394373,tt0354053,tt0271524",6.212881209092929,nm0311677,"Thriller, Action,Thriller, Action, Drama,Musical,Romance, Crime, Comedy, Action,Comedy, Comedy,Drama, Action,Drama, Drama,Romance, Crime,Drama,Romance, Comedy,Drama,Thriller, Action,Adventure,Romance, Comedy,Drama,Family, Crime,Drama, Action,Crime,Drama, Comedy,Romance, Drama, Action,Crime,Thriller, Comedy,Family, Action,Comedy,Drama, Drama,Musical, Crime,Mystery"
Julie Harris,1925,2013,"actress,soundtrack","tt0044896,tt0048028,tt0057129,tt0078638",6.269338335918509,nm0364915,"Comedy, Drama,Sport, Horror, Drama,Romance,Thriller, Horror,Mystery,Thriller, Biography,Documentary,History, Documentary,History, Drama,Romance, Comedy,Drama, Documentary, Drama,Fantasy,Horror, Drama,Family, Horror,Thriller, Drama,Family,Sport, Biography,Drama,History, Action,Crime,Drama, Crime,Drama,Mystery, Comedy,Romance, Drama, Drama,Horror,Mystery, Biography,Drama"
Hülya Koçyigit,1947,NA,actress,"tt0345024,tt0280101,tt0301825,tt0303257",5.665889424950874,nm0462607,"Crime,Drama,Thriller, Drama,Fantasy,Romance, Comedy, Drama,Romance,War, Drama,Romance, Comedy,Drama, Crime,Drama,Romance, Comedy,Crime,Drama, Drama,Family, Adventure,Drama, Adventure,Romance, Comedy,Romance, Crime,Drama,Mystery, Drama, Drama,War, Romance, Biography,Drama, Fantasy,Mystery,Thriller, Comedy,Drama,Romance, Comedy,Crime,Romance, Drama,Music,Romance, Adventure,Drama,Romance"
Norma Lazareno,1939,NA,actress,"tt0061752,tt0244066,tt1261393,tt0242601",5.747816603441242,nm0493719,"Action,Drama,War, Comedy, Biography,Drama,Musical, Drama,Horror,Thriller, Adventure,Drama,Thriller, Comedy,Drama, Comedy,Drama,Fantasy, Comedy,Drama,Family, Crime,Drama,Mystery, Action,Adventure,Crime, Crime,Drama, Romance, Drama,Horror,Mystery, Action,Drama,Romance, Action,Comedy,Drama, Drama,Family,Romance, Drama,Romance, Action,Drama, Drama,Fantasy,Horror, Drama,Western, Crime,Drama,Horror, Adventure,Drama, Comedy,Drama,Western, Adventure,Crime,Drama, Drama, Action,Adventure,Fantasy, Comedy,Drama,Romance, Drama,Thriller, Drama,Musical"
Chiara Mastroianni,1972,NA,"actress,soundtrack","tt1815799,tt0110907,tt10115562,tt0808417",5.56982964938989,nm0557859,"Thriller, Comedy,Drama,Sci-Fi, Drama,Musical,Romance, Comedy, Adventure,Comedy,Drama, Drama,Romance, Comedy,Drama, Documentary, Comedy,Crime,Drama, Animation,Biography,Drama, Biography,Drama,History, Crime,Drama, Drama, Drama,Mystery, Comedy,Sport, Comedy,Drama,Musical, Comedy,Drama,Romance, Comedy,Crime,Mystery"
Gely Mavropoulou,1932,2021,"actress,soundtrack","tt0287267,tt0184763,tt0135500,tt0285361",5.372744166331818,nm0561429,"Action,Drama,War, Crime, Comedy, Drama,Romance, Crime,Mystery,Thriller, Adventure,Drama, Action,Crime,Drama, Action,Adventure,Drama, Drama, Drama,War, Romance, Drama,Mystery, Comedy,Musical,Romance, Adventure,Drama,Romance, Crime,Mystery"
Yukana,1975,NA,"actress,music_department,soundtrack","tt1825371,tt1929675,tt0994314,tt1788390",6.025082068803965,nm0633989,"Action,Animation,Drama, Adventure,Animation,Drama, Action,Animation,Fantasy, Animation,Comedy,Romance, Animation,Drama,Sci-Fi, Action,Animation, Action,Animation,Crime, Action,Adventure,Animation, Action,Animation,Romance, Animation,Comedy,Fantasy, Animation,Drama,Romance, Animation,Comedy,Family, Action,Animation,Sci-Fi, Animation,Family,Sci-Fi, Animation,Comedy,Drama, Adventure,Animation,Fantasy, Action,Animation,Comedy"
Luciana Paluzzi,1937,NA,"actress,producer","tt0061098,tt0052295,tt0059800,tt0064393",5.4127207277049845,nm0658885,"Action,Thriller, Drama,Horror,Sci-Fi, Adventure, Comedy, Crime,Mystery,Romance, Crime,Horror,Thriller, Comedy,Drama, Western, Crime,Mystery,Thriller, Drama,Western, Crime,Drama,Horror, Action,Adventure,Comedy, Adventure,Drama, Action,Adventure,Crime, Comedy,Romance, Action,Adventure,Drama, Drama, Action,Adventure,Thriller, Mystery,Thriller, Comedy,Musical, Adventure,Family,Fantasy, Action,Drama,Thriller, Action,Crime,Thriller"
Lina Santos,NA,NA,actress,"tt0287292,tt1230187,tt0772901,tt0105345",6.04753599126718,nm0764168,"Adventure,Comedy,Romance, Comedy,Fantasy,Horror, Action, Comedy, Biography,Drama,Musical, Drama,Horror,Thriller, Action,Fantasy,Horror, Horror,Mystery, Horror,Mystery,Thriller, Crime,Drama,Romance, Comedy,Drama, Horror,Sci-Fi, Horror,Thriller, Action,Crime,Drama, Action,Adventure,Drama, Drama, Romance, Action,Crime,Mystery, Action,Crime, Action,Crime,Thriller, Comedy,Horror"
Rosanna Schiaffino,1939,2009,"actress,soundtrack","tt0055356,tt0055182,tt0051469,tt0059424",5.447870561165504,nm0771268,"Adventure,Comedy,War, Adventure,Drama,War, Comedy, Horror,Mystery, Adventure,Drama,History, Comedy,Crime, Drama,Romance, Comedy,Drama, Drama,Mystery,Western, Adventure,Comedy,Fantasy, Biography,Drama,History, Adventure,Drama, Crime,Drama, Action,Crime,Drama, Comedy,Romance, Action,Adventure,Drama, Drama, Drama,War, Biography,Drama, Adventure,Fantasy, Drama,Thriller, Crime,Horror,Mystery"
Joan Sims,1930,2001,"actress,soundtrack","tt0060214,tt0060330,tt0069848,tt0062782",5.890157797077654,nm0801330,"Comedy,Drama,Family, Comedy,Romance, Comedy,Family,Fantasy, Crime,Drama, Comedy, Family,Music, Drama, Comedy,Crime,History, Comedy,Crime, Comedy,Drama, Adventure,Comedy, Drama,Family,Fantasy, Comedy,Crime,Mystery"
Maureen Stapleton,1925,2006,"actress,soundtrack","tt0077742,tt0082979,tt0065377,tt0088933",5.635794122536074,nm0822972,"Animation,Sci-Fi, Comedy,Fantasy,Romance, Drama,Mystery,Romance, Comedy, Drama,Horror,Thriller, Biography,Documentary,History, Comedy,Crime, Comedy,Drama, Drama,Romance, Comedy,Romance, Biography,Drama,Music, Drama, Drama,Music,Musical, Comedy,Musical, Comedy,Drama,Romance, Drama,Thriller, Family,Sci-Fi"
Michelle Williams,1980,NA,"actress,soundtrack,producer","tt1592281,tt1655420,tt1120985,tt4034228",5.890075758427686,nm0931329,"Adventure,Drama,Mystery, Comedy, Biography,Drama,Musical, Drama,Romance,Thriller, Adventure,Drama,Thriller, Drama,Romance, Comedy,Drama, Horror,Thriller, Comedy,Romance, Crime,Drama,Mystery, Action,Adventure,Sci-Fi, Action,Sci-Fi,Thriller, Drama, Drama,War, Biography,Drama, Biography,Crime,Drama, Adventure,Family,Fantasy, Comedy,Drama,Romance"
Susannah York,1939,2011,"actress,writer,soundtrack","tt0065088,tt0078346,tt0081573,tt0060665",5.923549976200404,nm0948772,"Crime,Drama,Thriller, Adventure,Comedy,History, Fantasy,Musical,Romance, Comedy, Adventure,Drama,War, Animation,Documentary,Drama, Horror, Drama,Horror, Action,Adventure, Drama,Romance,Thriller, Adventure,Comedy,Drama, Comedy,Crime, Drama,Romance, Crime,Mystery,Thriller, Documentary, Comedy,Drama, Family,Horror,Mystery, Comedy,Crime,Drama, Crime,Drama,Horror, Adventure,Crime,Drama, Drama, Drama,Mystery, Biography,Drama, Drama,Horror,Mystery, Adventure,Thriller, Adventure,Family,Fantasy, Adventure,Drama,Fantasy"
Viktoriya Isakova,1976,NA,"actress,producer","tt4874206,tt3005822,tt3398314,tt9151230",5.614262554163554,nm1835909,"Thriller, Drama,Sci-Fi,Thriller, Biography,Drama,Family, Comedy, Drama,History, Mystery, Drama,Fantasy,Mystery, Drama,Mystery,Thriller, Crime,Thriller, Crime,Drama, Drama,Music, Biography,Drama,Music, Drama, Comedy,Drama,Music, Drama,Mystery, Biography,Drama,Sport, Action,Crime,Thriller, Comedy,Drama,Romance, Drama,Thriller"
Paoli Dam,1980,NA,"actress,music_department","tt13144076,tt12393526,tt5232308,tt4614362",6.3788954285516235,nm3354068,"Thriller, Action,Thriller, Action, Adventure, Comedy, Biography, Drama,Romance, Mystery, Drama,Family, Fantasy, Crime,Drama,Family, Drama, Drama,Mystery, Mystery,Thriller, Romance, Comedy,Family, Drama,Thriller"
Saayoni Ghosh,1993,NA,"actress,music_department","tt4948632,tt6139026,tt10016646,tt4982992",5.9130793558803045,nm4945921,"Thriller, Biography,Drama,Family, Crime, Comedy, Horror, Comedy,Drama, Crime,Mystery,Thriller, Comedy,Thriller, Crime,Thriller, Fantasy, Drama, Romance, Action,Drama,Romance, Comedy,Horror"
Maaya Uchida,1989,NA,"actress,soundtrack,music_department","tt8993398,tt2259601,tt8690728,tt8788458",6.214167705963144,nm4987686,"Animation,Comedy,Short, Animation,Horror, Action,Animation,Drama, Animation,Drama,Fantasy, Action,Comedy, Action,Animation,Fantasy, Animation, Animation,Drama,Family, Action,Animation,Family, Action,Animation,Crime, Action,Adventure,Animation, Animation,Short, Action,Animation,Romance, Animation,Fantasy, Animation,Comedy,Fantasy, Animation,Comedy,Music, Animation,Drama,Romance, Action,Animation,Sci-Fi, Animation,Comedy, Animation,Comedy,Drama, Adventure,Animation,Fantasy"
Gong Li,1965,NA,"actress,producer,miscellaneous","tt0397535,tt0473444,tt4566758,tt0101640",5.995244369279748,nm0000084,"Action,Fantasy, Crime,Drama,History, Drama,Romance,Sci-Fi, Drama,History, Biography,Drama,Romance, Drama,Romance, Comedy,Drama, Action,Drama,History, Comedy,Crime,Drama, Adventure,Comedy,Fantasy, Biography,Drama,History, Adventure,Crime,Drama, Comedy,Romance, Comedy,Romance,Sci-Fi, Crime,Drama,Mystery, Action,Crime,Drama, Drama, Drama,War, Action,Adventure,Drama, Biography,Drama,Sport, Action,Adventure,Fantasy, Action,Drama,Romance, Drama,History,Romance, Drama,Thriller, Drama,Music,Romance"
Yûki Amami,1967,NA,actress,"tt0876563,tt0316566,tt0277044,tt0115953",5.905024176697557,nm0023858,"Thriller, Comedy, Comedy,Drama,Sport, Comedy,Drama, Mystery, Drama,Romance, Crime,Mystery,Thriller, Drama,Fantasy,Horror, Drama,Family, Biography,Drama,History, Adventure,Drama, Comedy,Drama,Family, Action,Crime,Drama, Drama, Drama,Mystery, Comedy,Family, Adventure,Animation,Family"
Bhoomika Chawla,1978,NA,"actress,miscellaneous","tt0374271,tt20850406,tt0360797,tt0258490",5.819025910973315,nm0154653,"Thriller, Action,Thriller, Crime,Drama,Thriller, Action, Adventure, Comedy, Horror, Action,Comedy, Drama,Romance, Action,Drama, Crime,Mystery,Thriller, Comedy,Drama, Horror,Thriller, Biography,Drama,History, Action,Crime,Drama, Comedy,Romance, Drama, Romance, Mystery,Thriller, Action,Drama,Romance, Comedy,Drama,Musical, Action,Sport, Family, Action,Comedy,Drama, Comedy,Family, Drama,Thriller, Crime,Horror,Mystery"
Pei-Pei Cheng,1946,NA,"actress,producer,music_department","tt0190332,tt4566758,tt2560102,tt0059079",5.838141332727632,nm0155607,"Action,Thriller, Action, Action,War, Adventure,Fantasy,Musical, Comedy, Adventure,Fantasy,Romance, Horror, Comedy,Crime, Crime,Horror,Thriller, Comedy,Drama, Musical,Romance, Horror,Thriller, Comedy,Crime,Drama, Action,Adventure,Comedy, Romance, Drama,History,Romance, Comedy,Drama,Musical, Action,Fantasy, Adventure, Action,Adventure, Horror,Mystery,Thriller, Drama,Romance, Action,Drama, Fantasy,Musical, Action,Adventure,Romance, Fantasy, Comedy,Romance, Drama, Biography,Drama, Action,Crime, Comedy,Drama,Romance"
Clémentine Célarié,1957,NA,"actress,writer,director","tt14260194,tt5078204,tt0090563,tt0098000",5.560060953256278,nm0194662,"Thriller, Crime, Comedy, Drama,Sport, Horror, Comedy,Crime, Comedy,Drama, Drama,Romance, Documentary, Comedy,Crime,Drama, Biography,Drama,History, Comedy,Drama,Family, Crime,Drama, Crime,Drama,Mystery, Drama, Drama,War, Romance, Action,Crime, Comedy,Drama,Romance"
Haylie Duff,1985,NA,"actress,producer,soundtrack","tt0374900,tt0115083,tt0146402,tt0433412",5.0283381103360885,nm0240380,"Thriller, Action,Thriller, Crime,Drama,Thriller, Family,Romance,Western, Comedy, Drama,Family,Romance, Horror, Animation, Horror,Mystery,Thriller, Drama,Romance, Crime,Mystery,Thriller, Action,Adventure,Animation, Horror,Thriller, Comedy,Drama,Family, Comedy,Romance, Drama, Comedy,Family,Romance, Drama,Horror,Mystery, Action,Horror,Thriller, Drama,Family,Western, Comedy,Drama,Romance, Family, Action,Drama,Sport"
Catherine Hicks,1951,NA,"actress,soundtrack","tt0094862,tt0115083,tt0091738,tt0092007",5.554223530923013,nm0382819,"Thriller, Comedy, Drama,Romance,War, Animation, Comedy,Drama, Drama,Fantasy,Mystery, Drama,Mystery,Thriller, Comedy,Drama,Fantasy, Crime,Drama,Horror, Horror,Thriller, Comedy,Drama,Family, Crime,Drama,Mystery, Comedy,Romance, Drama, Biography,Drama, Comedy,Fantasy, Drama,Sci-Fi, Comedy,Drama,Romance, Drama,Thriller, Sci-Fi"
Çolpan Ilhan,1936,2014,actress,"tt0385316,tt0263977,tt0262130,tt0376202",5.583393077346286,nm0407649,"Adventure,Drama, Comedy,Romance, Crime,Drama, Adventure, Comedy, Drama, Drama,Romance,War, Romance, Drama,Romance, Comedy,Drama, Comedy,Family, Drama,Music,Romance"
Guia Lauri Filzi,NA,NA,actress,"tt1389445,tt1242673,tt0269738,tt0212551",4.61500564781077,nm0491341,"Comedy, Drama, Adult,Crime,Mystery, Comedy,Drama, Adult, Adult,Drama, Adult,Comedy, Adult,Horror"
Ruby Lin,1976,NA,"actress,producer,soundtrack","tt2272555,tt0456785,tt0445590,tt0266408",6.190058064128459,nm0510948,"Crime,Drama,Thriller, Comedy, Horror, Action,Drama,Family, Action,Adventure,Comedy, Crime,Thriller, Crime,Drama,Mystery, Romance, Drama,Horror,Mystery, Action,Drama,Romance, Action,Fantasy,History, Drama,History,Romance, Reality-TV, Action,Comedy,Drama, Drama,Music,Romance, Crime,Horror,Mystery, Comedy,Drama,History, Drama,Family,Romance, Drama,Romance, Drama,Fantasy,Horror, History,Romance, Adventure,Drama, Comedy,Romance, Drama, Fantasy,History,Mystery, Action,Biography,Drama, Action,Crime, Comedy,Drama,Romance"
Nina Ruslanova,1945,2021,actress,"tt1697949,tt0092293,tt0061883,tt0383020",5.845671466494763,nm0750850,"Adventure, Comedy, Drama,Romance,War, Drama,Fantasy, Drama,History, Crime,Mystery,Thriller, Drama,Romance, Comedy,Drama, Comedy,Crime,Drama, Comedy,Thriller, Comedy,Romance, Drama, Drama,War, Comedy,Musical, Drama,History,Romance, Comedy,Drama,Musical, Action,Crime,Thriller, Comedy,Drama,Romance, Drama,History,War"
Ingeborg Schöner,1935,NA,actress,"tt0050504,tt0049183,tt0166901,tt0051000",6.20538814627193,nm0778204,"Adventure,Comedy,War, Comedy,Fantasy,Romance, Adventure, Crime, Comedy, Comedy,Crime,Music, Comedy,Music, Comedy,Crime, Mystery, Drama,Western, Adventure,Drama, Crime,Thriller, Comedy,Romance, Crime,Drama, Drama, Romance, Comedy,Musical, Crime,Drama,Musical, Family, Comedy,Family"
Shobana,1966,NA,actress,"tt0263583,tt0214915,tt0292113,tt11531530",6.56799018653677,nm0811794,"Thriller, Drama,Musical,Romance, Comedy, Action,Comedy, Comedy,Drama, Action,Drama, Drama,Romance, Crime,Drama,Romance, Crime,Mystery,Thriller, Comedy,Romance,Thriller, Drama,Family, Comedy,Drama,Thriller, Comedy,Thriller, Action,Crime,Drama, Drama,Music, Comedy,Romance, Drama, Comedy,Horror,Mystery, Drama,Mystery, Mystery,Thriller, Action,Drama,Romance, Drama,Sci-Fi, Action,Crime,Thriller, Comedy,Drama,Romance, Action,Crime, Action,Comedy,Drama, Crime,Mystery"
Kath Soucie,1953,NA,"actress,soundtrack,producer","tt2948356,tt0098763,tt0149460,tt8741368",6.173076796731922,nm0815718,"Animation,Comedy,Crime, Animation,Family, Adventure,Animation,Drama, Adventure,Animation, Action,Animation,Crime, Action,Adventure,Animation, Animation,Family,Fantasy, Adventure,Animation,Comedy, Fantasy, Animation,Family,Musical, Animation,Comedy,Family, Animation,Comedy, Animation,Comedy,Sci-Fi, Action,Animation,Comedy, Adventure,Animation,Family"
