primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Erik Balling,1924,2005,"director,writer,producer","tt0048523,tt0045472,tt0125560,tt0060991",5.621326429260887,nm0050853,"Comedy,Crime,Family, Drama,Family,Romance, Comedy, Adventure,Comedy,Family, Comedy,Crime, Drama,Romance, Comedy,Drama, Comedy,Family,Musical, Comedy,Drama,Family, Comedy,Romance, Crime,Drama,Mystery, Drama, Comedy,Musical, Comedy,Drama,Musical, Comedy,Family"
Claude Bernard-Aubert,1930,2018,"director,writer,producer","tt0052105,tt1247421,tt1247404,tt0280784",5.027596188408426,nm0076419,"Action,Drama,War, Crime,Drama, Crime, Crime,Drama,History, Drama, Drama,War, Adventure,War, Comedy, Adult, Adult,Drama, Adult,Comedy"
Mahesh Bhatt,1948,NA,"producer,director,writer","tt0083578,tt0088031,tt0211126,tt0307873",5.7565625407068515,nm0080315,"Action,Thriller, Action, Crime,Drama,Thriller, Drama,Musical,Romance, Comedy, Drama,Horror,Musical, Action,Romance,Thriller, Adventure,Comedy,Drama, Drama,Romance, Action,Drama, Crime,Drama,Romance, Action,Comedy,Romance, Action,Crime,Drama, Crime,Drama, Drama, Action,Comedy,Crime, Action,Drama,Romance, Action,Crime,Romance, Comedy,Drama,Romance"
Enzo G. Castellari,1938,NA,"director,actor,assistant_director","tt0074586,tt0084424,tt0088940,tt0089104",5.186910640507864,nm0144758,"Action,Thriller, Action,Drama,War, Action, Crime,Drama,Thriller, Adventure, Comedy, Horror, Action,Adventure, Crime,Horror,Thriller, Action,Drama, Drama,Western, Crime,Drama,Horror, Action,Crime,Drama, Action,Sci-Fi,Thriller, Action,Comedy,Western, Action,Adventure,Drama, Action,Western, Adventure,Fantasy, Action,Crime,Thriller, Crime,Drama,Western, Comedy,Western, Action,Adventure,War, Fantasy,Mystery,Sci-Fi"
Ertem Egilmez,1929,1989,"director,producer","tt0478030,tt0277062,tt0281662,tt0267351",6.736944685329871,nm0251027,"Adventure,Drama,War, Comedy, Drama,Romance,War, Adventure,Comedy,Drama, Drama,Romance, Comedy,Drama, Comedy,Crime,Drama, Comedy,Drama,Family, Comedy,Romance, Adventure,Comedy,Crime, Drama, Drama,War, Romance, Comedy,Musical, Comedy,Family,Mystery, Comedy,Drama,Romance, Adventure,Comedy, Comedy,Crime,Mystery"
John Guillermin,1925,2015,"director,writer,producer","tt0072308,tt0179408,tt0077413,tt0074751",5.478830046665393,nm0347086,"Action,Drama,War, Crime,Drama,Thriller, Comedy, Action,Adventure, Comedy,Crime, Crime,Mystery,Thriller, Western, Adventure,Horror, Comedy,Crime,Drama, Adventure,Drama, Crime,Thriller, Crime,Drama,Mystery, Action,Adventure,Family, Action,Adventure,Crime, Action,Adventure,Drama, Drama, Action,Drama,Romance, Adventure,Fantasy, Adventure,Family, Action,Drama,Thriller, Action,Mystery,Thriller, Drama,History,War"
Peter Levin,NA,NA,"director,assistant_director,producer","tt0312084,tt0075528,tt0061275,tt0338109",5.628014159188682,nm0505697,"Thriller, Comedy,Romance,Sport, Drama,Romance, Comedy,Drama, Documentary, Drama,Family, Biography,Drama,History, Crime,Drama,Mystery, Action,Crime,Drama, Crime,Drama, Drama, Biography,Drama, Biography,Crime,Drama, Drama,Thriller, Sci-Fi"
Peter Patzak,1945,2021,"director,writer,actor","tt0363092,tt0106337,tt0079390,tt1428448",5.41752135966159,nm0666685,"Thriller, Comedy,Fantasy,Romance, Crime,Drama,Thriller, Comedy, Comedy,Drama,Sport, Comedy,Crime, Comedy,Drama, Adventure,Drama, Crime,Thriller, Crime,Drama, Comedy,Romance, Drama, Action,Comedy,Crime, Drama,War, Drama,Mystery, Drama,Horror,Mystery, Drama,Thriller, Drama,Musical, Drama,History,War"
Rama Rao Tatineni,1938,2022,"director,assistant_director,writer","tt0090958,tt0260108,tt0087474,tt0260144",5.800048980764114,nm0851253,"Comedy,Fantasy,Romance, Action, Drama,Family,Romance, Drama,Romance, Action,Drama, Comedy,Drama, Drama,Family, Action,Drama,Family, Action,Drama,Musical, Comedy,Drama,Family, Action,Crime,Drama, Crime,Drama, Drama, Action,Drama,Thriller, Action,Crime,Thriller, Comedy,Drama,Romance, Family, Action,Comedy,Drama"
Haranath Chakraborty,NA,NA,"director,assistant_director,actor","tt1390851,tt1404077,tt4249058,tt1394310",5.912656824687064,nm1359229,"Thriller, Action, Drama,Musical,Romance, Drama,Family,Horror, Drama,Romance, Action,Drama, Drama,Family, Action,Drama,Family, Drama,Family,Sport, Comedy,Romance, Drama, Romance, Action,Drama,Romance, Drama,Family,Musical, Comedy,Drama,Romance, Action,Comedy,Drama, Drama,Thriller, Comedy,Horror, Musical"
Werner Herzog,1942,NA,"director,writer,producer","tt0071691,tt0790724,tt0068182,tt0083946",5.913145534430725,nm0001348,"Thriller, Action,Adventure,Biography, Biography,Crime,Documentary, Adventure,Biography,War, Drama,Horror, Documentary,Drama, Comedy,Drama, Documentary, Adventure,Drama, Biography,Drama,History, Adventure,Biography,Drama, Crime,Drama,Mystery, Drama,Music, Drama, Documentary,Music, Drama,War, Drama,Thriller, Sci-Fi"
Lou Antonio,1934,NA,"director,actor,producer","tt0108724,tt0115277,tt0061512,tt0060028",5.935171621934031,nm0031398,"Thriller, Comedy,Drama,War, Comedy, Drama,Sport, Drama,Fantasy, Action,Adventure, Adventure,Comedy,Drama, Crime,Mystery,Thriller, Action,Drama, Mystery, Drama,Romance, Crime,Drama, Drama, Biography,Drama, Action,Drama,Thriller, Drama,Thriller"
Mario Bianchi,1939,2022,"director,writer,assistant_director","tt0068979,tt0212331,tt0176410,tt0195192",4.787568827629361,nm0080636,"Drama,Mystery,Romance, Crime, Comedy, Horror, Action,Adventure, Horror,Mystery,Western, Western, Comedy,Romance, Drama, Romance, Action,Crime,Thriller, Adult, Comedy,Western, Adult,Comedy"
Celso Ad. Castillo,1943,2012,"writer,director,actor","tt0196335,tt0186432,tt0313455,tt0185968",6.284111512637466,nm0145036,"Action, Action,War, Crime,Drama, Drama, Horror, Action,Comedy, Romance, Drama,Horror, Action,Comedy,Family, Horror,Mystery,Thriller, Horror,Mystery, Drama,Romance, Comedy,Drama"
Federico Curiel,1917,1985,"director,writer,actor","tt0055226,tt0054054,tt0053615,tt0276846",5.297521216044164,nm0192698,"Adventure,Comedy,Romance, Comedy, Horror, Action,Drama,Mystery, Comedy,Drama, Western, Horror,Mystery,Sci-Fi, Adventure,Horror,Thriller, Comedy,Drama,Family, Action,Adventure,Crime, Crime,Drama, Action,Adventure,Drama, Drama,Horror,Mystery, Action,Crime,Thriller, Adventure,Mystery,Western, Action,Horror,Sci-Fi, Horror,Mystery,Thriller, Adventure,Horror,Mystery, Drama,Romance, Action,Drama, Drama,Fantasy,Mystery, Crime,Drama,Horror, Adventure,Crime,Drama, Action,Crime,Drama, Action,Sci-Fi,Thriller, Action,Adventure,Sci-Fi, Action,Mystery, Action,Adventure,Fantasy, Action,Adventure,Mystery, Comedy,Drama,Romance, Drama,Musical"
Michel Deville,1931,2023,"director,writer,assistant_director","tt0095511,tt0089860,tt0210167,tt0176666",5.493273864577385,nm0222545,"Crime,Drama,Thriller, Comedy, Comedy,Crime, Comedy,Drama, Drama,Romance, Comedy,Mystery, Adventure,Comedy,Mystery, Comedy,War, Comedy,Crime,Drama, Comedy,Thriller, Crime,Drama, Comedy,Romance, Crime,Drama,Mystery, Drama, Comedy,Drama,Romance, Comedy,Crime,Romance, Drama,Thriller, Comedy,Crime,Mystery"
Aram Gülyüz,1931,2018,"director,producer,writer","tt0408969,tt0390543,tt0371192,tt0387248",5.23759168578218,nm0347890,"Thriller, Adventure, Crime, Comedy, Adventure,Comedy,Western, Comedy,Drama, Drama,Romance, Comedy,Sci-Fi, Drama,Family, Adventure,Romance, Comedy,Romance, Crime,Drama, Adventure,Comedy,Crime, Drama, Romance, Action,Drama,Romance, Comedy,Fantasy, Adventure,Fantasy, Adventure,Family, Action,Crime, Adventure,Comedy, Adult, Comedy,Western, Adventure,Drama,Romance"
Ryûichi Hiroki,1954,NA,"director,writer,actor","tt0461526,tt0379576,tt0088086,tt0269969",5.327846485736307,nm0386382,"Drama,Fantasy,Romance, Drama,Sport, Horror, Drama,Fantasy, Drama,Romance, Comedy,Drama, Documentary, Crime,Drama,Romance, Comedy,Romance, Mystery,Romance, Drama, Romance, Biography,Drama, Action,Crime,Thriller, Comedy,Drama,Romance"
Nobuhiko Ôbayashi,1938,2020,"director,editor,writer","tt0076162,tt0125217,tt0144589,tt6887624",5.645337274002296,nm0541244,"Comedy,Fantasy,Romance, Fantasy,Sci-Fi, Adventure, Comedy, Horror, Drama,Horror, Drama,Fantasy, Drama,Romance, Comedy,Drama, Romance,Sci-Fi, Action,Adventure,Animation, Comedy,Drama,Fantasy, Crime,Drama,Mystery, Drama, Mystery,Sci-Fi, Drama,War, Biography,Drama, Comedy,Fantasy, Drama,History,Romance, Comedy,Horror, Comedy,Crime,Mystery"
Neri Parenti,1950,NA,"writer,director,assistant_director","tt4261328,tt3229768,tt7110458,tt12780384",4.886444200192738,nm0661345,"Comedy,Romance, Comedy, Comedy,Fantasy, Comedy,Sci-Fi, Comedy,Family, Comedy,Horror"
Arthur Maria Rabenalt,1905,1993,"director,writer,miscellaneous","tt0135746,tt0049174,tt0050411,tt0051520",6.377507830891459,nm0704841,"Adventure,Crime,Musical, Drama,Musical,Romance, Crime, Comedy, Music, Comedy,Music,Romance, Comedy,Crime, Comedy,Drama, Drama,Romance, Crime,Drama,Romance, Comedy,War, Musical,Romance, Horror,Sci-Fi, Comedy,Romance, Drama, Fantasy,Music, Comedy,Musical, Comedy,Musical,Romance, Comedy,Drama,Musical, Comedy,Musical,Western, Drama,Musical, Musical"
Justin G. Dyck,NA,NA,"director,cinematographer,camera_department","tt8762206,tt9684184,tt12137964,tt5814408",4.938748214462101,nm3452373,"Adventure,Animation,Comedy, Adventure,Comedy,Family, Action,Comedy,Family, Romance, Horror,Mystery, Adventure,Family,Fantasy, Drama,Romance, Comedy,Drama,Romance, Comedy,Crime,Romance, Family, Comedy,Family, Drama,Horror,Romance"
Ignacio F. Iquino,1910,1994,"writer,director,producer","tt0042283,tt0037955,tt0039664,tt0045795",4.825027929795049,nm0409757,"Crime, Comedy, Horror, Drama,History, Comedy,Drama, Western, Crime,Drama,Horror, Comedy,Romance, Crime,Drama, Drama, Drama,War, Romance, Comedy,Musical, Comedy,Drama,Romance, Comedy,Western"
Phil Karlson,1908,1985,"director,assistant_director,writer","tt0051328,tt0053901,tt0060980,tt0045465",5.5699212766134485,nm0439597,"Adventure,History,Mystery, Action,Drama,War, Drama,Horror,Thriller, Comedy,Drama,Sport, Adventure,Drama,History, Crime,Drama,Film-Noir, Action,Biography,Crime, Western, Drama,Western, Drama,Musical,Sport, Action,Adventure,Comedy, Adventure,Romance, Crime,Drama, Action,Crime,Drama, Biography,Drama,War, Crime,Drama,Mystery, Drama, Drama,Thriller, Adventure,Drama,Romance, Adventure,Drama,Film-Noir"
Kihachi Okamoto,1923,2005,"director,writer,assistant_director","tt0059673,tt0101648,tt0057941,tt0175755",5.869022760013115,nm0645477,"Action,Drama,War, History, Comedy, Action,Comedy, Comedy,Crime, Comedy,Drama, Action,Drama, Drama,Music,War, Adventure,Drama, Action,Crime,Drama, Comedy,Romance, Action,Western, Action,Adventure,Drama, Crime,Drama, Drama,War, Comedy,Drama,Music, Action,Comedy,Crime, Action,Crime,Thriller, Action,Comedy,Drama, Drama,History,War, Sci-Fi"
Marcus O. Rosenmüller,1963,NA,"director,writer,miscellaneous","tt0235826,tt1710625,tt2319821,tt8027036",5.305109285193721,nm0742659,"Thriller, Crime,Drama,Thriller, Crime, Comedy, Biography,History, Comedy,Crime, Crime,Mystery,Thriller, Drama,Music,War, Drama,Mystery,Thriller, Documentary, Biography,Drama,History, Crime,Drama, Drama, Romance, Adventure,Thriller, Drama,Thriller"
Luciano Salce,1922,1989,"actor,director,writer","tt0071486,tt0063421,tt0056665,tt0166135",5.718614421288069,nm0757790,"Comedy,Drama,Sci-Fi, Comedy,Romance, Comedy, Drama, Biography,Drama, Comedy,Musical, Comedy,Fantasy, Comedy,Crime, Comedy,Drama, Comedy,Drama,Romance"
Tapan Sinha,1924,2009,"director,writer,composer","tt0345177,tt0310712,tt0061753,tt0049393",6.452713232401751,nm0802377,"Thriller, Comedy,Drama,Family, Fantasy, Drama,Fantasy,Romance, Drama, Biography,Drama, Comedy,Drama, Drama,Romance, Family, Adventure,Drama,Family, Adventure,Romance,Thriller, Drama,Family"
Vincent McEveety,1929,2018,"director,assistant_director,producer","tt0052522,tt0051328,tt0060028,tt0062975",5.816043793061235,nm0568546,"Adventure,Drama,Western, Comedy,Family,Fantasy, Crime, Adventure,Comedy,Family, Comedy,Family,Sci-Fi, Comedy,Family,Sport, Comedy,Family,Western, Western, Drama,Western, Family,Horror,Mystery, Action,Drama,Western, Drama,Family, Action,Adventure,Comedy, Fantasy, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Drama, Comedy,Family, Drama,Family,History, Adventure,Drama,Family, Drama,Thriller"
Henri Verneuil,1920,2002,"director,writer,actor","tt0079322,tt0047250,tt0056917,tt0102421",5.742564053582299,nm0894577,"Adventure,Comedy,War, Thriller, Crime,Drama,Thriller, Comedy, Comedy,Crime, Comedy,Drama, Drama,Romance, Crime,Drama,Romance, Action,Adventure,Comedy, Comedy,Romance, Crime,Drama,Mystery, Crime,Drama, Action,Adventure,Drama, Drama, Drama,War, Action,Crime,Drama, Action,Crime,Thriller, Action,Comedy,Drama, Drama,Thriller"
William Witney,1915,2002,"director,assistant_director,actor","tt0038435,tt0048069,tt0048150,tt0051805",5.320305040343685,nm0936823,"Crime,Drama,Thriller, Adventure, Action,Comedy,Musical, Comedy, Drama,Music,Western, Action,Adventure, Crime,Drama,Film-Noir, Western, Drama,Western, Adventure,Western, Crime,Sci-Fi, Crime,Drama, Action,Crime,Drama, Action,Adventure,Crime, Action,Adventure,Drama, Drama, Drama,War, Mystery,Western, Adventure,Sci-Fi, Biography,Crime,Film-Noir, Adventure,Drama,Romance"
Atif Yilmaz,1925,2006,"director,producer,writer","tt0200490,tt0263747,tt0263975,tt1151808",6.104751768309734,nm0947998,"Comedy, Drama,Romance,War, Comedy,Drama, Comedy,Crime,Drama, Crime,Thriller, Crime,Drama, Comedy,History,Romance, Romance, Action,Drama,Romance, Comedy,Musical,Romance, Comedy,Drama,Musical, Adventure,Comedy, Drama,Music,Romance, Adventure,Drama,Romance, Comedy,Drama,History, Drama,Musical,Romance, Adventure, Drama,Family,Romance, Drama,Fantasy,Romance, Drama,Sport, Drama,Fantasy, Drama,History, Adventure,Drama,History, Comedy,Fantasy,Musical, Drama,Romance, Drama,Family, Adventure,Drama, Adventure,Crime,Drama, Comedy,Romance, Adventure,Comedy,Crime, Drama, Drama,War, Comedy,Musical, Adventure,Fantasy, Action,Adventure,History, Comedy,Fantasy, Comedy,Drama,Romance, Adventure,Crime"
Orhan Aksoy,1930,2008,"director,writer,assistant_director","tt0293223,tt0297475,tt0345474,tt0431190",5.779345350266718,nm0015570,"Comedy, Drama,Romance, Crime,Drama,Romance, Comedy,Drama, Drama,Family, Comedy,Crime,Drama, Adventure,Drama, Comedy,Drama,Family, Action,Crime,Drama, Comedy,Romance, Adventure,Comedy,Crime, Drama,Music, Drama, Drama,War, Crime,Drama, Romance, Action,Adventure,Crime, Biography,Drama, Comedy,Musical,Romance, Comedy,Drama,Romance, Drama,Music,Romance"
Don Chaffey,1917,1990,"director,art_director,writer","tt0076538,tt0054518,tt0068358,tt0057197",5.57785113462146,nm0149548,"Adventure, Comedy, Comedy,Family,Sci-Fi, Crime,Drama,Film-Noir, Drama,Romance, Western, Drama,Family, Crime,Drama,Horror, Comedy,Crime,Drama, Adventure,Comedy,Fantasy, Adventure,Drama, Crime,Drama,Family, Adventure,Animation,Comedy, Crime,Drama, Action,Adventure,Family, Crime,Drama,Mystery, Drama, Drama,War, Drama,Horror,Mystery, Drama,Family,Musical, Adventure,Family, Adventure,Sci-Fi, Drama,Thriller"
Menahem Golan,1929,2014,"producer,writer,director","tt0080380,tt0089489,tt0090859,tt0093692",5.560051955156345,nm0324875,"Action,Thriller, Comedy, Comedy,Drama, Action,Drama, Drama,Romance, Comedy,Crime,Musical, Action,Drama,History, Comedy,Crime,Drama, Drama,Family, Music,Musical,Sci-Fi, Crime,Thriller, Crime,Drama, Comedy,Romance, Biography,Drama,War, Action,Crime,Drama, Drama, Drama,War, Drama,Music, Action,Adventure,Drama, Biography,Drama, Action,Drama,Thriller, Action,Drama,Sport, Musical"
Sadao Nakajima,1934,2023,"director,writer,actor","tt0124113,tt0203739,tt0367940,tt0316143",5.687535782710459,nm0620052,"History, Crime,Drama,Thriller, Action, Crime, Drama,History, Drama,Romance, Action,Drama, Documentary, Comedy,Drama, Crime,Thriller, War, Action,Crime,Drama, Crime,Drama, Drama, Action,Comedy,Crime, Biography,Drama, Action,Crime"
Richard Quine,1920,1989,"director,writer,actor","tt0054345,tt0038420,tt0048401,tt0046625",5.464934107055283,nm0703689,"Thriller, Comedy,Fantasy,Romance, Comedy, Comedy,Music,Romance, Crime,Drama,Film-Noir, Drama,Romance, Comedy,Drama, Comedy,Mystery, Comedy,War, Comedy,Crime,Drama, Adventure,Comedy,Fantasy, Comedy,Romance, Drama, Comedy,Musical, Comedy,Musical,Romance, Comedy,Crime,Fantasy, Adventure,Comedy, Comedy,Western, Musical"
Wolfgang Schleif,1912,1984,"director,assistant_director,writer","tt0047695,tt0048404,tt0230738,tt0236820",6.730008133563983,nm0772191,"Thriller, Crime,Musical, Adventure, Crime, Comedy, Drama,Romance, Action,Drama, Mystery, Drama,Family, Thriller,War, War, Comedy,Drama,Family, Adventure,Romance, Crime,Drama, Comedy,Romance, Drama, Romance, Biography,Drama, Crime,Drama,Musical, Adventure,Family, Family, Comedy,Crime,Romance, Musical"
Yôji Yamada,1931,NA,"writer,director,assistant_director","tt0483578,tt0067296,tt0076935,tt0351817",5.975793296970668,nm0945282,"Comedy,Romance, Crime,Drama, Comedy, Drama, Drama,Fantasy, Animation,Drama,Family, Drama,History,Romance, Comedy,Drama, Comedy,Drama,Romance, Drama,Romance, Action,Crime"
Jordan Hill,NA,NA,"editor,producer,writer","tt15149804,tt3900510,tt5775822,tt13090866",5.702590914795752,nm6665663,"Documentary,Drama,Music, Biography,Documentary, Documentary,Music, Biography,Documentary,Music, Biography,Documentary,Sport, Documentary,Sport, Biography, Music, Documentary,Drama, Documentary,History, Documentary"
Javier Aguirre,1935,2019,"director,writer,producer","tt0134021,tt0138130,tt0067251,tt0061469",4.877613816430195,nm0013706,"Comedy,Family,Musical, Comedy,Drama,Family, Comedy, Drama, Horror, Mystery,Thriller, Action,Adventure, Comedy,Musical, Comedy,Musical,Romance, Drama,Romance"
Michael Keusch,1955,NA,"director,writer,actor","tt0391774,tt0102285,tt0100250,tt13514390",4.661393599171102,nm0450661,"Thriller, History, Crime,Drama,Thriller, Adventure,Drama,Western, Adventure, Crime, Comedy, Action,Comedy, Action,Comedy,Family, Drama,Romance,Thriller, Drama,Romance, Comedy,Romance,Thriller, Action,Comedy,Romance, Comedy,Romance, Crime,Drama, Drama, Romance, Comedy,Drama,Romance, Family"
Joe Ma,1964,NA,"writer,producer,director","tt0313579,tt0367104,tt0115693,tt0440361",5.170260080719357,nm0530865,"Action, Comedy,Romance, Comedy, Fantasy,Horror,Mystery, Romance, Drama,Romance, Comedy,Drama,Romance, Comedy,Sci-Fi, Comedy,Crime,Romance, Animation,Comedy,Drama, Comedy,Drama,Fantasy, Comedy,Horror, Comedy,Drama,History"
Boris Sagal,1923,1981,"director,writer,producer","tt0074048,tt0065819,tt0067525,tt0062591",5.830081506168655,nm0755963,"Thriller, Drama,Fantasy,Romance, Comedy, Drama,Romance,Western, Adventure,War, Action,Adventure, Mystery,Sci-Fi,Thriller, Action,Drama,Sci-Fi, Documentary, Crime,Drama,Mystery, Crime,Drama, Biography,Drama,War, Drama,Music, Drama, Action,Comedy,Crime, Drama,War, Comedy,Romance, Biography,Drama, Comedy,Musical,Romance, Drama,Thriller, Comedy,Western, Crime,Mystery"
Andy Warhol,1928,1987,"director,producer,cinematographer","tt0062055,tt0062745,tt0179184,tt0495909",5.537558597381656,nm0912238,"Fantasy, Biography,Documentary, Comedy, Drama, Documentary,Music, Romance, Biography,Drama, Drama,History, Documentary,Drama, Drama,Romance, Documentary, Comedy,Crime,Drama, Sci-Fi"
Phil Grabsky,NA,NA,"producer,director,writer","tt6233946,tt1632726,tt0498355,tt14291906",6.10760245586936,nm1067862,"Biography,Documentary, Documentary,Music,War, Documentary,Music, Biography,Documentary,Music, Biography,Documentary,History, Documentary,History, Documentary"
Nayato Fio Nuala,1968,NA,"director,cinematographer,producer","tt1159485,tt0959451,tt2285649,tt5693776",5.650018507429114,nm2551464,"Crime,Thriller, Action, Comedy, Drama, Horror, Drama,Horror,Mystery, Horror,Mystery,Thriller, Drama,Romance, Comedy,Drama,Romance, Comedy,Horror, Horror,Thriller"
Steven Spielberg,1946,NA,"producer,writer,director","tt0120815,tt0082971,tt0108052,tt0083866",7.0856516976559885,nm0000229,"Action,Thriller, Adventure,Fantasy,Sci-Fi, Drama,Fantasy,Romance, Adventure,Comedy,Family, Horror, Adventure,Family,Sci-Fi, Action,Adventure, Sci-Fi,Thriller, Action,Comedy,War, Action,Adventure,Animation, Action,Drama,History, Horror,Sci-Fi, Drama,History,Thriller, Biography,Drama,History, Crime,Drama, Action,Adventure,Sci-Fi, Action,Adventure,Drama, Drama, Drama,War, Action,Crime,Mystery, Biography,Crime,Drama, Crime,Drama,Musical, Adventure,Family,Fantasy, Drama,Sci-Fi, Comedy,Drama,Romance, Drama,Thriller, Adventure,Mystery,Thriller"
José Díaz Morales,1908,1976,"director,writer,actor","tt0059617,tt0041803,tt0244168,tt0056855",5.492510229681426,nm0246473,"Drama,Family,Romance, Comedy, Comedy,Fantasy,Musical, Adventure,Fantasy,Horror, Drama,Romance, Comedy,Drama, Action,Adventure,Horror, Comedy,Drama,Family, Crime,Drama, Crime,Drama,Mystery, Drama, Adventure,Horror,Sci-Fi, Comedy,Musical, Action,Adventure,Fantasy, Comedy,Musical,Romance, Comedy,Drama,Musical, Musical"
Larry Elikann,1920,2004,"director,miscellaneous","tt0083470,tt0102591,tt0202179,tt0097553",5.455268213717062,nm0253605,"Thriller, Drama,Sci-Fi,Thriller, Crime,Drama,Thriller, Comedy, Drama,Horror, Drama,Romance, Crime,Drama,Romance, Western, Drama,Western, Drama,Family, Comedy,Romance, Crime,Drama, Drama, Biography,Drama, Adventure,Family, Action,Drama,Thriller, Drama,Thriller"
Ishirô Honda,1911,1993,"director,writer,assistant_director","tt0831387,tt0047034,tt0089881,tt0120685",6.214781438840317,nm0393094,"Comedy, Action,Sci-Fi, Sci-Fi,Thriller, Crime,Sci-Fi,Thriller, Action,Animation,Family, Comedy,Drama, Comedy,Sci-Fi, Horror,Mystery,Sci-Fi, Horror,Sci-Fi,Thriller, Romance,War, Action,Adventure,Family, Romance, Crime,Horror,Sci-Fi, Adventure,Fantasy,Sci-Fi, Action,Horror,Sci-Fi, Drama,Fantasy, Adventure,Fantasy,Horror, Action,Drama, Action,Adventure,Horror, Horror,Sci-Fi, Adventure,Comedy,Fantasy, Action,Sci-Fi,Thriller, Action,Adventure,Sci-Fi, Drama, Comedy,Drama,Music, Fantasy,Music, Action,Adventure,Fantasy, Adventure,Family,Fantasy, Drama,Sci-Fi, Drama,History,War, Sci-Fi"
Kon Ichikawa,1915,2008,"director,writer,producer","tt0074691,tt0054151,tt0052957,tt0056680",5.988854481215689,nm0406728,"Comedy, Family,Fantasy, Action,Animation, Comedy,Drama, Drama,Music,War, Drama,Mystery,Thriller, Documentary, Mystery, Comedy,Crime,Drama, Action,Adventure,Comedy, Crime,Drama, Crime,Drama,Mystery, Documentary,Sport, Drama,Horror,Mystery, Drama,Mystery, Action,Crime,Thriller, Adventure,Drama,Fantasy, Comedy,Drama,History, Adventure, Drama,Romance, Action,Drama, Comedy,Mystery, Fantasy,History, War, Fantasy, Drama, Drama,War, Mystery,Thriller, Action,Crime"
John Llewellyn Moxey,1925,2019,"director,assistant_director,producer","tt0054518,tt0060009,tt0061277,tt0064366",5.478782714956887,nm0610303,"Thriller, Drama,Sci-Fi,Thriller, Horror, Horror,Mystery, Drama,Horror,Thriller, Horror,Mystery,Thriller, Sci-Fi,Thriller, Crime,Horror,Thriller, Crime,Mystery,Thriller, Western, Drama,Mystery,Thriller, Drama,Western, Horror,Thriller, Crime,Thriller, Fantasy, Crime,Drama, Action,Crime,Drama, Comedy,Romance, Drama, Drama,War, Drama,Mystery, Drama,Horror,Mystery, Mystery,Thriller, Drama,Sci-Fi, Comedy,Drama,Romance, Drama,Thriller"
Carlos Saura,1932,2023,"writer,director,producer","tt0060223,tt0062113,tt0074360,tt0085297",5.809430422433815,nm0767022,"Comedy,Drama,War, Documentary,Musical, Drama,Romance,Thriller, Documentary,Music,Musical, Drama,History, Crime,Drama,Romance, Documentary, Comedy,Drama,Fantasy, Crime,Drama,Horror, Crime,Drama, Drama,Music, Biography,Drama,War, Drama,History,Music, Drama, Documentary,Music, Documentary,Sport, Adventure,Fantasy, Drama,Thriller, Drama,Music,Romance, Drama,Musical, Drama,History,Western, Musical"
Tibor Takács,NA,NA,"director,writer,producer","tt11421396,tt0117534,tt11696342,tt0097557",4.918090474196835,nm0847749,"Comedy,Fantasy,Horror, Action,Thriller, Comedy,Family,Fantasy, Adventure,Comedy,Family, Musical,Sci-Fi, Action,Sci-Fi, Drama,Romance, Action,Drama, Drama,Fantasy,Horror, Horror,Sci-Fi, Horror,Sci-Fi,Thriller, Action,Adventure,Comedy, Comedy,Family,Horror, Comedy,Drama,Family, Action,Crime,Drama, Action,Adventure,Sci-Fi, Action,Adventure,Drama, Action,Adventure,Thriller, Romance, Fantasy,Horror, Action,Drama,Thriller, Action,Crime,Thriller, Comedy,Drama,Romance, Drama,Music,Romance, Sci-Fi"
Ramón Torrado,1905,1990,"writer,director,production_manager","tt0041830,tt0047206,tt0064017,tt0042386",4.697520142385213,nm0868315,"Drama,Musical,Romance, Adventure, Adventure,Drama,War, Comedy, Biography, Comedy,Drama, Western, Adventure,Western, Comedy,Romance, Drama, Drama,War, Romance, Comedy,Musical, Comedy,Musical,Romance, Comedy,Drama,Musical, Musical"
Fritz Umgelter,1922,1981,"director,writer,producer","tt0061423,tt0053478,tt0059686,tt0154064",7.397506987813179,nm0880880,"Thriller, History, Crime, Comedy, Comedy,Music, Drama,History, Music, Mystery, Adventure,History, Biography,Drama,History, Crime,Thriller, Adventure,Drama, Drama, Drama,War, Adventure,Crime"
Markus Imboden,1955,NA,"director,writer,actor","tt0131673,tt0109175,tt0280732,tt2057931",5.6576912530899985,nm0408153,"Thriller, Comedy,Drama,Family, Crime,Drama,Thriller, Crime,Drama, Crime, Comedy, Drama, Biography,Drama, Comedy,Crime, Drama,Romance, Comedy,Drama, Drama,Thriller"
Orestis Laskos,1907,1992,"director,writer,actor","tt0135432,tt0135582,tt0208392,tt0122448",5.1926366679967355,nm0489660,"Comedy,Romance, Comedy, Drama, Drama,Romance,War, Drama,Romance, Adventure,Drama,Romance"
Rizal Mantovani,1967,NA,"director,writer,production_designer","tt0274621,tt2713324,tt22743310,tt0893534",5.485278716894506,nm0559285,"Drama,Mystery,Romance, Horror, Adventure,Fantasy,Horror, Comedy,Drama, Action,Drama, Drama,Romance, Horror,Thriller, Adventure,Drama, Biography,Drama,Music, Drama, Comedy,Horror,Mystery, Romance, Drama,Horror,Mystery, Comedy,Drama,Musical, Comedy,Drama,Romance, Action,Comedy,Drama, Comedy,Horror, Adventure,Drama,Romance"
